0,1,2,3
0.9601530773288739,0.9587849634969748,0.9155198228322644,0.9154835097432343
0.9105723330014294,0.9185868948880127,1.044644895260431,1.0445560110141732
0.9548068082018035,0.8685887381183544,0.9170610137502139,0.9170192658729927
1.032550107433177,0.8749608534146918,0.7443748404484463,0.7444103175956767
0.9835713356262232,0.8586872052239298,0.8460308208651695,0.8460246052494669
0.9735270041867294,0.8111735926436211,0.8630635130654447,0.8630514035765681
0.9563691472628693,0.7872969620317549,0.9021770403855959,0.9021541434579216
1.0254290543994282,0.7384271037284765,0.7383146513057813,0.7383519859539355
1.3694758640450198,0.6891792882139923,0.3216894085542639,0.3218220273707164
1.8144728636731402,0.6583048748153387,0.19601791094134793,0.19607260727014675
1.7986274309058137,0.7125951011493423,0.20965610909377155,0.20971804058810928
1.7519516759744698,0.6626162698197459,0.20136568086354295,0.201445734571711
1.7019513916954334,0.6271785926467133,0.19852043320318674,0.19861638197514836
1.6651775900185333,0.6301870844274017,0.2046572309193009,0.20475736186586824
1.6151983888004189,0.5817424656348552,0.20293219024494152,0.20304396787758577
1.5849595307304825,0.5436671077834878,0.2013830429918897,0.20149750317814472
1.6210409978658498,0.5211184834447556,0.187622381119616,0.18773864016040587
1.8008870994350288,0.5279714149331838,0.16480251497089204,0.16488531476198937
1.8860871830792327,0.5077805992870535,0.15610342932635385,0.15616511539687564
2.1219982473542287,0.4580869381020595,0.14886252078823722,0.14882373796688614
2.1815135812154414,0.4164077220564053,0.14162672051013372,0.14155684393539633
2.1409915209705064,0.4389174971743071,0.14491579706556781,0.14486675763078033
2.1182352657667627,0.40359484601520856,0.13434646280644416,0.13431334488112656
2.0697791026622316,0.36204598438055385,0.1217834165510035,0.12177443181175476
2.032492696535473,0.3455891039455343,0.11678276086965693,0.11678555032061468
1.9827762107560822,0.3190908667930249,0.11031927368754167,0.11034444593257516
1.995236339995462,0.27511330206124895,0.10216763486935947,0.1021830462054732
1.9768430312355862,0.2315827288691102,0.09615412236951869,0.0961826676588166
1.9618623212387534,0.26594087584622694,0.10079536549921676,0.10084191387334253
1.9154373202035482,0.21627165341073304,0.09621844112338584,0.09628820858435469
2.030332880167678,0.5330891462705973,0.16424431232181583,0.16426806398107505
2.0291418459177564,0.48406664782936637,0.15128463689881508,0.15131680329541183
2.060171831375457,0.46363498822118165,0.14711790904483463,0.14714528221800205
2.0712577394234155,0.4453573622890433,0.14281435208246734,0.14283123995534483
2.0529809046136434,0.40896410058255844,0.13267078828480647,0.1327056360993603
2.054036850943911,0.36814650926621073,0.1226329445365469,0.1226696365888668
2.0083966479050077,0.39183217233296336,0.12710072442834147,0.12715652384866258
1.9583987236889848,0.38782652911376136,0.12554585497517623,0.12562406356737532
1.9158101900812075,0.347755985415903,0.11681529911742262,0.116917306541383
1.9339882328479299,0.3549475540822719,0.11807719906291074,0.11818228555037776
1.8842682652691294,0.3073799874951066,0.10969355994214583,0.10983205453815473
1.8368083434941482,0.2579388873554007,0.10477483781274088,0.10494878844570779
1.789168627282821,0.23055832264163645,0.10650578085224968,0.10670484563111024
1.7696930137939484,0.18158226949685355,0.10764070694364533,0.1078657835129221
1.7196775450096176,0.15810517251450387,0.11719132635884122,0.11744478149033108
1.6734231628432974,0.16277745694996332,0.1262493996079594,0.12651821733537813
1.6275921018578672,0.13496449832980068,0.14228944964533394,0.14259167987019858
1.6046583980843894,0.09626072886995442,0.1604701748377311,0.1607960942712458
1.5617562558831422,0.2954553203234854,0.16011134047345582,0.16032105851435846
1.62586369412201,0.25442078091773873,0.13750672843973466,0.13772485762968517
1.584666612022625,0.2712810976765236,0.15041289547309772,0.15062251432464446
1.5567222804092626,0.403742985789902,0.17913125736693244,0.17932704320004622
1.508744939277984,0.36371092993566395,0.1887277483302292,0.18893431747398612
1.8736593802615984,0.5105522388501667,0.15704107745584586,0.15716338656066195
1.8390243440503256,0.48277556280011136,0.15134083542846144,0.15148525045384437
1.789014537950211,0.4790486434476397,0.15355742587347743,0.15371974720501466
1.7465814441868566,0.44850996914205166,0.15027302633945502,0.15045895353387118
1.7063405055994894,0.4741926985576006,0.16139156181622896,0.161575387108682
1.6638367194379349,0.430160823990209,0.15827832434174469,0.1584856010851674
1.6399322268656433,0.3826661820724271,0.15311209191326894,0.15333702882241063
1.5924616101569893,0.3604578312803741,0.16054639787618835,0.1607845470174522
1.625985093683855,0.32537306839335123,0.14601140339275107,0.14626462324459288
1.5855928300845294,0.27612424666516844,0.15051527388621005,0.15079938273875848
1.5467422128421957,0.28211401452714413,0.1637058063768228,0.16399850258598714
1.5212767273033507,0.27149007729216673,0.17222098013805615,0.17253087345113294
1.4853799122880944,0.22150728797066357,0.18596583290690677,0.18631093852807784
1.887996493283918,0.28220120385309944,0.10511034218980762,0.1053498452017099
1.8817477146210242,0.33153473672698536,0.11438594486219619,0.11458044598377187
2.0581854709373513,0.2990174410373094,0.10741751734480343,0.10755887773843577
2.118103226273278,0.27748010366703907,0.10545690356870406,0.10559165218845644
2.10943668621491,0.22879683187815492,0.09754259255633588,0.09771062376830154
2.1496247591720836,0.287400795914739,0.10883348702564165,0.10896490081990146
2.1084732684232304,0.2381707749207442,0.09869902430266798,0.09888708553414051
2.1360134612596346,0.1961974280324487,0.09528119039938289,0.09549749172433333
2.2542537337673174,0.5205494594411354,0.17557203630938584,0.17557880322724065
2.207397618813216,0.4721743315194256,0.1584057753172009,0.15845637869623191
2.1575108717803775,0.4434884212905511,0.14704676773551817,0.14713749958098096
2.215352802652252,0.47511812587089913,0.15982364361995682,0.15987942704009953
2.1788822821018403,0.4262902976257954,0.1438935988928059,0.14399395056710004
2.177421597844498,0.3882799752566552,0.13382586065740765,0.13395190993044365
2.1852274141350074,0.3425767290092966,0.12297165443080903,0.1231190468314277
2.1352784268650886,0.3385857170825328,0.11906485472088328,0.11924464983090297
2.185578855582707,0.29119004536525733,0.11154624988618085,0.11172778148730801
